FID,date_ech,valeur,qualif,source,type_zone,code_zone,lib_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25,geom,couleur
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3880,2020-06-13T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,3,2,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-387f,2020-06-13T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,0,3,2,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-387e,2020-06-13T10:00:00,3,Bon,Air Breizh,EPCI,243500139,Rennes Métropole,1,0,3,2,0,POINT (349555.0070453745 6789093.386528317),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-387d,2020-06-12T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,0,3,2,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-387c,2020-06-12T10:00:00,3,Bon,Air Breizh,EPCI,243500139,Rennes Métropole,1,0,3,2,0,POINT (349555.0070453745 6789093.386528317),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-387b,2020-06-12T10:00:00,3,Bon,Air Breizh,EPCI,242900314,Brest Métropole,1,0,3,2,0,POINT (147878.22420658765 6837175.794037035),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-387a,2020-06-12T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,0,3,2,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3879,2020-06-12T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,3,2,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3878,2020-06-12T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,0,3,2,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3877,2020-06-12T10:00:00,3,Bon,Air Breizh,EPCI,200042174,CA Lorient,2,0,3,2,0,POINT (229772.04043578357 6768639.926683848),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3876,2020-06-11T10:00:00,4,Bon,Air Breizh,EPCI,200042174,CA Lorient,1,0,4,1,0,POINT (229772.04043578357 6768639.926683848),#C3F000
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3875,2020-06-11T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,3,2,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3874,2020-06-11T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,3,1,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3873,2020-06-11T10:00:00,3,Bon,Air Breizh,EPCI,243500139,Rennes Métropole,1,0,3,2,0,POINT (349555.0070453745 6789093.386528317),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3872,2020-06-11T10:00:00,4,Bon,Air Breizh,EPCI,242900314,Brest Métropole,1,0,4,1,0,POINT (147878.22420658765 6837175.794037035),#C3F000
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3871,2020-06-11T10:00:00,4,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,0,4,1,0,POINT (172753.63056731108 6795400.543816281),#C3F000
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3870,2020-06-11T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,0,3,1,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-386f,2020-06-10T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,0,3,2,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-386e,2020-06-10T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,3,2,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-386d,2020-06-10T10:00:00,3,Bon,Air Breizh,EPCI,242900314,Brest Métropole,1,0,3,2,0,POINT (147878.22420658765 6837175.794037035),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-386c,2020-06-10T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,3,2,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-386b,2020-06-10T10:00:00,4,Bon,Air Breizh,EPCI,200042174,CA Lorient,1,0,4,2,0,POINT (229772.04043578357 6768639.926683848),#C3F000
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-386a,2020-06-10T10:00:00,4,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,0,4,2,0,POINT (269961.1106939723 6746307.8992528645),#C3F000
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3869,2020-06-10T10:00:00,3,Bon,Air Breizh,EPCI,243500139,Rennes Métropole,1,0,3,3,0,POINT (349555.0070453745 6789093.386528317),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3868,2020-06-09T10:00:00,4,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),2,0,4,3,0,POINT (338719.75810268405 6844013.788199687),#C3F000
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3867,2020-06-09T10:00:00,4,Bon,Air Breizh,EPCI,243500139,Rennes Métropole,1,0,4,3,0,POINT (349555.0070453745 6789093.386528317),#C3F000
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3866,2020-06-09T10:00:00,4,Bon,Air Breizh,EPCI,242900314,Brest Métropole,1,0,4,3,0,POINT (147878.22420658765 6837175.794037035),#C3F000
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3865,2020-06-09T10:00:00,4,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,0,4,3,0,POINT (269153.2682993477 6832824.934141148),#C3F000
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3864,2020-06-09T10:00:00,4,Bon,Air Breizh,EPCI,200042174,CA Lorient,1,0,4,2,0,POINT (229772.04043578357 6768639.926683848),#C3F000
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3863,2020-06-09T10:00:00,4,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,0,4,2,0,POINT (269961.1106939723 6746307.8992528645),#C3F000
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3862,2020-06-09T10:00:00,4,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,0,4,3,0,POINT (172753.63056731108 6795400.543816281),#C3F000
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3861,2020-06-08T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,0,3,2,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3860,2020-06-08T10:00:00,3,Bon,Air Breizh,EPCI,200042174,CA Lorient,1,0,3,2,0,POINT (229772.04043578357 6768639.926683848),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-385f,2020-06-08T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,3,3,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-385e,2020-06-08T10:00:00,4,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,4,2,0,POINT (269153.2682993477 6832824.934141148),#C3F000
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-385d,2020-06-08T10:00:00,4,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,0,4,3,0,POINT (172753.63056731108 6795400.543816281),#C3F000
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-385c,2020-06-08T10:00:00,3,Bon,Air Breizh,EPCI,243500139,Rennes Métropole,1,0,3,2,0,POINT (349555.0070453745 6789093.386528317),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-385b,2020-06-08T10:00:00,4,Bon,Air Breizh,EPCI,242900314,Brest Métropole,1,0,4,3,0,POINT (147878.22420658765 6837175.794037035),#C3F000
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-385a,2020-06-07T10:00:00,3,Bon,Air Breizh,EPCI,242900314,Brest Métropole,1,0,3,2,0,POINT (147878.22420658765 6837175.794037035),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3859,2020-06-07T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,3,2,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3858,2020-06-07T10:00:00,3,Bon,Air Breizh,EPCI,243500139,Rennes Métropole,1,0,3,2,0,POINT (349555.0070453745 6789093.386528317),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3857,2020-06-07T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,3,2,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3856,2020-06-07T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,0,3,2,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3855,2020-06-07T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,0,3,2,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3854,2020-06-07T10:00:00,3,Bon,Air Breizh,EPCI,200042174,CA Lorient,1,0,3,2,0,POINT (229772.04043578357 6768639.926683848),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3853,2020-06-06T10:00:00,4,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,0,4,2,0,POINT (172753.63056731108 6795400.543816281),#C3F000
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3852,2020-06-06T10:00:00,4,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,4,2,0,POINT (269153.2682993477 6832824.934141148),#C3F000
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3851,2020-06-06T10:00:00,4,Bon,Air Breizh,EPCI,243500139,Rennes Métropole,1,0,4,2,0,POINT (349555.0070453745 6789093.386528317),#C3F000
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3850,2020-06-06T10:00:00,4,Bon,Air Breizh,EPCI,200042174,CA Lorient,1,0,4,2,0,POINT (229772.04043578357 6768639.926683848),#C3F000
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-384f,2020-06-06T10:00:00,4,Bon,Air Breizh,EPCI,242900314,Brest Métropole,1,0,4,3,0,POINT (147878.22420658765 6837175.794037035),#C3F000
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-384e,2020-06-06T10:00:00,4,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,4,2,0,POINT (338719.75810268405 6844013.788199687),#C3F000
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-384d,2020-06-06T10:00:00,4,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,0,4,2,0,POINT (269961.1106939723 6746307.8992528645),#C3F000
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-384c,2020-06-05T10:00:00,3,Bon,Air Breizh,EPCI,200042174,CA Lorient,1,0,3,2,0,POINT (229772.04043578357 6768639.926683848),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-384b,2020-06-05T10:00:00,3,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,0,3,2,0,POINT (172753.63056731108 6795400.543816281),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-384a,2020-06-05T10:00:00,3,Bon,Air Breizh,EPCI,243500139,Rennes Métropole,1,0,3,2,0,POINT (349555.0070453745 6789093.386528317),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3849,2020-06-05T10:00:00,3,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,3,2,0,POINT (269153.2682993477 6832824.934141148),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3848,2020-06-05T10:00:00,3,Bon,Air Breizh,EPCI,242900314,Brest Métropole,1,0,3,2,0,POINT (147878.22420658765 6837175.794037035),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3847,2020-06-05T10:00:00,3,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,0,3,2,0,POINT (269961.1106939723 6746307.8992528645),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3846,2020-06-05T10:00:00,3,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,3,2,0,POINT (338719.75810268405 6844013.788199687),#99E600
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3845,2020-06-04T10:00:00,4,Bon,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,0,4,3,0,POINT (269961.1106939723 6746307.8992528645),#C3F000
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3844,2020-06-04T10:00:00,4,Bon,Air Breizh,EPCI,243500139,Rennes Métropole,1,0,4,3,0,POINT (349555.0070453745 6789093.386528317),#C3F000
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3843,2020-06-04T10:00:00,4,Bon,Air Breizh,EPCI,242900314,Brest Métropole,1,0,4,3,0,POINT (147878.22420658765 6837175.794037035),#C3F000
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3842,2020-06-04T10:00:00,4,Bon,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,0,4,3,0,POINT (172753.63056731108 6795400.543816281),#C3F000
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3841,2020-06-04T10:00:00,4,Bon,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,4,3,0,POINT (269153.2682993477 6832824.934141148),#C3F000
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3840,2020-06-04T10:00:00,4,Bon,Air Breizh,EPCI,200042174,CA Lorient,1,0,4,3,0,POINT (229772.04043578357 6768639.926683848),#C3F000
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-383f,2020-06-04T10:00:00,4,Bon,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,4,3,0,POINT (338719.75810268405 6844013.788199687),#C3F000
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-383e,2020-06-03T10:00:00,5,Moyen,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,5,3,0,POINT (269153.2682993477 6832824.934141148),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-383d,2020-06-03T10:00:00,5,Moyen,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,0,5,3,0,POINT (269961.1106939723 6746307.8992528645),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-383c,2020-06-03T10:00:00,5,Moyen,Air Breizh,EPCI,242900314,Brest Métropole,1,0,5,4,0,POINT (147878.22420658765 6837175.794037035),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-383b,2020-06-03T10:00:00,5,Moyen,Air Breizh,EPCI,243500139,Rennes Métropole,2,0,5,4,0,POINT (349555.0070453745 6789093.386528317),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-383a,2020-06-03T10:00:00,5,Moyen,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,5,3,0,POINT (338719.75810268405 6844013.788199687),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3839,2020-06-03T10:00:00,5,Moyen,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,0,5,3,0,POINT (172753.63056731108 6795400.543816281),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3838,2020-06-03T10:00:00,5,Moyen,Air Breizh,EPCI,200042174,CA Lorient,1,0,5,3,0,POINT (229772.04043578357 6768639.926683848),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3837,2020-06-02T10:00:00,6,Médiocre,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,6,4,0,POINT (338719.75810268405 6844013.788199687),#FFD100
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3836,2020-06-02T10:00:00,6,Médiocre,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,0,6,2,0,POINT (172753.63056731108 6795400.543816281),#FFD100
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3835,2020-06-02T10:00:00,5,Moyen,Air Breizh,EPCI,243500139,Rennes Métropole,2,0,5,3,0,POINT (349555.0070453745 6789093.386528317),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3834,2020-06-02T10:00:00,5,Moyen,Air Breizh,EPCI,200042174,CA Lorient,1,0,5,2,0,POINT (229772.04043578357 6768639.926683848),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3833,2020-06-02T10:00:00,5,Moyen,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,0,5,2,0,POINT (269961.1106939723 6746307.8992528645),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3832,2020-06-02T10:00:00,6,Médiocre,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,6,3,0,POINT (269153.2682993477 6832824.934141148),#FFD100
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3831,2020-06-02T10:00:00,6,Médiocre,Air Breizh,EPCI,242900314,Brest Métropole,1,0,6,4,0,POINT (147878.22420658765 6837175.794037035),#FFD100
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3830,2020-06-01T10:00:00,6,Médiocre,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,6,3,0,POINT (269153.2682993477 6832824.934141148),#FFD100
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-382f,2020-06-01T10:00:00,5,Moyen,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,0,5,2,0,POINT (269961.1106939723 6746307.8992528645),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-382e,2020-06-01T10:00:00,6,Médiocre,Air Breizh,EPCI,242900314,Brest Métropole,1,0,6,3,0,POINT (147878.22420658765 6837175.794037035),#FFD100
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-382d,2020-06-01T10:00:00,5,Moyen,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,0,5,3,0,POINT (172753.63056731108 6795400.543816281),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-382c,2020-06-01T10:00:00,5,Moyen,Air Breizh,EPCI,200042174,CA Lorient,1,0,5,3,0,POINT (229772.04043578357 6768639.926683848),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-382b,2020-06-01T10:00:00,6,Médiocre,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,6,3,0,POINT (338719.75810268405 6844013.788199687),#FFD100
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-382a,2020-06-01T10:00:00,5,Moyen,Air Breizh,EPCI,243500139,Rennes Métropole,1,0,5,2,0,POINT (349555.0070453745 6789093.386528317),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3829,2020-05-31T10:00:00,6,Médiocre,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,6,3,0,POINT (269153.2682993477 6832824.934141148),#FFD100
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3828,2020-05-31T10:00:00,6,Médiocre,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,0,6,3,0,POINT (172753.63056731108 6795400.543816281),#FFD100
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3827,2020-05-31T10:00:00,5,Moyen,Air Breizh,EPCI,243500139,Rennes Métropole,1,0,5,3,0,POINT (349555.0070453745 6789093.386528317),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3826,2020-05-31T10:00:00,5,Moyen,Air Breizh,EPCI,200042174,CA Lorient,1,0,5,3,0,POINT (229772.04043578357 6768639.926683848),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3825,2020-05-31T10:00:00,5,Moyen,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,0,5,2,0,POINT (269961.1106939723 6746307.8992528645),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3824,2020-05-31T10:00:00,6,Médiocre,Air Breizh,EPCI,242900314,Brest Métropole,1,0,6,3,0,POINT (147878.22420658765 6837175.794037035),#FFD100
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3823,2020-05-31T10:00:00,6,Médiocre,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,6,3,0,POINT (338719.75810268405 6844013.788199687),#FFD100
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3822,2020-05-30T10:00:00,5,Moyen,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,5,3,0,POINT (338719.75810268405 6844013.788199687),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3821,2020-05-30T10:00:00,6,Médiocre,Air Breizh,EPCI,242900314,Brest Métropole,1,0,6,3,0,POINT (147878.22420658765 6837175.794037035),#FFD100
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3820,2020-05-30T10:00:00,5,Moyen,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,0,5,3,0,POINT (269961.1106939723 6746307.8992528645),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-381f,2020-05-30T10:00:00,6,Médiocre,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,0,6,3,0,POINT (172753.63056731108 6795400.543816281),#FFD100
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-381e,2020-05-30T10:00:00,5,Moyen,Air Breizh,EPCI,200042174,CA Lorient,1,0,5,3,0,POINT (229772.04043578357 6768639.926683848),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-381d,2020-05-30T10:00:00,5,Moyen,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,5,3,0,POINT (269153.2682993477 6832824.934141148),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-381c,2020-05-30T10:00:00,5,Moyen,Air Breizh,EPCI,243500139,Rennes Métropole,1,0,5,3,0,POINT (349555.0070453745 6789093.386528317),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-381b,2020-05-29T10:00:00,5,Moyen,Air Breizh,EPCI,200042174,CA Lorient,1,0,5,2,0,POINT (229772.04043578357 6768639.926683848),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-381a,2020-05-29T10:00:00,5,Moyen,Air Breizh,EPCI,243500139,Rennes Métropole,1,0,5,2,0,POINT (349555.0070453745 6789093.386528317),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3819,2020-05-29T10:00:00,5,Moyen,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,0,5,2,0,POINT (172753.63056731108 6795400.543816281),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3818,2020-05-29T10:00:00,5,Moyen,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,0,5,2,0,POINT (269153.2682993477 6832824.934141148),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3817,2020-05-29T10:00:00,5,Moyen,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,0,5,2,0,POINT (269961.1106939723 6746307.8992528645),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3816,2020-05-29T10:00:00,5,Moyen,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,5,2,0,POINT (338719.75810268405 6844013.788199687),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3815,2020-05-29T10:00:00,5,Moyen,Air Breizh,EPCI,242900314,Brest Métropole,1,0,5,2,0,POINT (147878.22420658765 6837175.794037035),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3814,2020-05-28T10:00:00,6,Médiocre,Air Breizh,EPCI,242900314,Brest Métropole,1,0,6,2,0,POINT (147878.22420658765 6837175.794037035),#FFD100
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3813,2020-05-28T10:00:00,5,Moyen,Air Breizh,EPCI,200042174,CA Lorient,1,0,5,2,0,POINT (229772.04043578357 6768639.926683848),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3812,2020-05-28T10:00:00,5,Moyen,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,0,5,2,0,POINT (269153.2682993477 6832824.934141148),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3811,2020-05-28T10:00:00,5,Moyen,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,0,5,2,0,POINT (269961.1106939723 6746307.8992528645),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-3810,2020-05-28T10:00:00,6,Médiocre,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,0,6,2,0,POINT (172753.63056731108 6795400.543816281),#FFD100
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-380f,2020-05-28T10:00:00,5,Moyen,Air Breizh,EPCI,243500139,Rennes Métropole,1,0,5,2,0,POINT (349555.0070453745 6789093.386528317),#FFFF00
ind_bretagne_agglo.fid--47ffe551_17ac9c621ee_-380e,2020-05-28T10:00:00,5,Moyen,Air Breizh,EPCI,243500782,CA du Pays de Saint-Malo (Saint-Malo Agglomération),1,0,5,2,0,POINT (338719.75810268405 6844013.788199687),#FFFF00
